名称,所在地,POINT_X,POINT_Y
宇宿四丁目５,宇宿四丁目,130.5368431,31.54633111
宇宿四丁目１,宇宿四丁目,130.5367904,31.54728917
宇宿四丁目１４,宇宿四丁目,130.5344238,31.54701296
宇宿四丁目１５,宇宿四丁目,130.5344238,31.54784703
宇宿四丁目１６,宇宿四丁目,130.53445,31.5489178
宇宿四丁目４,宇宿四丁目,130.5381173,31.54728583
宇宿四丁目３,宇宿四丁目,130.5385187,31.54801848
宇宿四丁目２,宇宿四丁目,130.538058,31.54832279
宇宿五丁目４１,宇宿五丁目,130.5344438,31.54259685
宇宿五丁目４０,宇宿五丁目,130.5348386,31.54331822
宇宿五丁目４３,宇宿五丁目,130.5337265,31.54205581
宇宿五丁目４２,宇宿五丁目,130.533608,31.54283917
宇宿五丁目３５,宇宿五丁目,130.5329564,31.54418383
宇宿五丁目３４,宇宿五丁目,130.5322786,31.5439753
宇宿五丁目３６,宇宿五丁目,130.5325155,31.54365407
宇宿五丁目３２,宇宿五丁目,130.5329959,31.54476431
照国町１,照国町,130.5500513,31.59448074
照国町３,照国町,130.550009,31.59390776
照国町４,照国町,130.5497324,31.59351887
照国町５,照国町,130.5484682,31.59338918
照国町６,照国町,130.548218,31.59311301
照国町７,照国町,130.5487382,31.59297778
照国町８,照国町,130.5494691,31.59269603
照国町９,照国町,130.5509901,31.59340059
照国町１１,照国町,130.552037,31.59324285
照国町１４,照国町,130.5497391,31.59195776
照国町１５,照国町,130.550944,31.59252141
照国町１６,照国町,130.5520765,31.59303997
照国町１７,照国町,130.5524584,31.5932316
照国町２１,照国町,130.5503449,31.59183381
照国町２２,照国町,130.5496535,31.59148435
照国町２３,照国町,130.5500749,31.59108424
山下町１４,山下町,130.5558791,31.59492736
山下町１３,山下町,130.5562611,31.59445398
山下町１０,山下町,130.5571302,31.59505706
山下町１２,山下町,130.5563137,31.59555296
山下町７,山下町,130.5574922,31.59788062
山下町６,山下町,130.558131,31.59749741
山下町５,山下町,130.5585853,31.59808919
山下町４,山下町,130.5585589,31.59888948
山下町３,山下町,130.5589738,31.59855135
山下町１,山下町,130.559415,31.59897405
宇宿六丁目（中間町内会）１２,宇宿六丁目（中間町内会）,130.5254626,31.55232202
宇宿八丁目（中間町内会）１,宇宿八丁目（中間町内会）,130.5258706,31.55396763
宇宿八丁目（中間町内会）５,宇宿八丁目（中間町内会）,130.5264432,31.55441848
宇宿七丁目（中間町内会）４,宇宿七丁目（中間町内会）,130.5272866,31.55306249
宇宿六丁目（中間町内会）６,宇宿六丁目（中間町内会）,130.5267798,31.55233549
宇宿六丁目（中間町内会）１０,宇宿六丁目（中間町内会）,130.5246408,31.55141684
宇宿六丁目（中間町内会）８,宇宿六丁目（中間町内会）,130.5274314,31.55100549
宇宿六丁目（中間町内会）７,宇宿六丁目（中間町内会）,130.5286095,31.55179451
宇宿七丁目（中間町内会）２,宇宿七丁目（中間町内会）,130.5304129,31.55221158
宇宿六丁目（脇田ケ丘親和会）２７,宇宿六丁目（脇田ケ丘親和会）,130.5299457,31.54874002
宇宿九丁目（中間町内会）９,宇宿九丁目（中間町内会）,130.5246605,31.5545277
宇宿九丁目（中間町内会）１４,宇宿九丁目（中間町内会）,130.5241076,31.55503489
宇宿九丁目（中間町内会）１３,宇宿九丁目（中間町内会）,130.524259,31.55554774
宇宿九丁目（中間町内会）１５,宇宿九丁目（中間町内会）,130.5231927,31.55548573
宇宿八丁目（中間町内会）１１,宇宿八丁目（中間町内会）,130.5248184,31.55622403
宇宿八丁目（中間町内会）１７,宇宿八丁目（中間町内会）,130.5238245,31.55684391
宇宿九丁目（中間町内会）１６,宇宿九丁目（中間町内会）,130.5216919,31.55620143
宇宿九丁目（中間町内会）１８,宇宿九丁目（中間町内会）,130.5221,31.55687207
向陽２丁目（中間町内会）２２,向陽２丁目（中間町内会）,130.5205598,31.55709185
向陽２丁目（中間町内会）２３,向陽２丁目（中間町内会）,130.5195462,31.55665227
向陽２丁目（中間町内会）２８,向陽２丁目（中間町内会）,130.5186906,31.55544062
向陽２丁目（中間町内会）２６,向陽２丁目（中間町内会）,130.5155495,31.55759863
向陽２丁目（中間町内会）２５,向陽２丁目（中間町内会）,130.5167948,31.55724962
向陽２丁目（中間町内会）２４,向陽２丁目（中間町内会）,130.5178875,31.55710874
向陽１丁目（中間町内会）２１,向陽１丁目（中間町内会）,130.5178479,31.55828094
宇宿六丁目（妙見地区町内会）７,宇宿六丁目（妙見地区町内会）,130.5298734,31.55046452
宇宿六丁目（妙見地区町内会）６,宇宿六丁目（妙見地区町内会）,130.5303538,31.5507294
宇宿六丁目（妙見地区町内会）５,宇宿六丁目（妙見地区町内会）,130.5309989,31.55011513
宇宿六丁目（妙見地区町内会）８,宇宿六丁目（妙見地区町内会）,130.5316176,31.54888094
宇宿六丁目（妙見地区町内会）９,宇宿六丁目（妙見地区町内会）,130.5312951,31.54823284
宇宿六丁目（妙見地区町内会）１,宇宿六丁目（妙見地区町内会）,130.5311964,31.5480694
宇宿六丁目（妙見地区町内会）２,宇宿六丁目（妙見地区町内会）,130.5324074,31.54822722
宇宿六丁目（妙見地区町内会）１０,宇宿六丁目（妙見地区町内会）,130.5326838,31.54847519
宇宿七丁目（妙見地区町内会）３,宇宿七丁目（妙見地区町内会）,130.5331445,31.54862736
宇宿七丁目（妙見地区町内会）４,宇宿七丁目（妙見地区町内会）,130.5315649,31.55023913
宇宿五丁目（宇宿下二町内会）１,宇宿五丁目（宇宿下二町内会）,130.5318941,31.54668868
宇宿五丁目（宇宿下二町内会）２,宇宿五丁目（宇宿下二町内会）,130.5325918,31.5458659
宇宿五丁目（宇宿下二町内会）３,宇宿五丁目（宇宿下二町内会）,130.5336968,31.54629428
宇宿五丁目（宇宿下二町内会）４,宇宿五丁目（宇宿下二町内会）,130.5348163,31.54478389
宇宿五丁目（宇宿下二町内会）５,宇宿五丁目（宇宿下二町内会）,130.535402,31.54337497
宇宿四丁目（宇宿中地区振興会）１,宇宿四丁目（宇宿中地区振興会）,130.5342526,31.5493461
宇宿四丁目（宇宿中地区振興会）２,宇宿四丁目（宇宿中地区振興会）,130.5346541,31.54834297
宇宿四丁目（宇宿中地区振興会）３,宇宿四丁目（宇宿中地区振興会）,130.533917,31.54656209
宇宿四丁目（宇宿中地区振興会）４,宇宿四丁目（宇宿中地区振興会）,130.5350885,31.5457055
宇宿四丁目（宇宿中地区振興会）５,宇宿四丁目（宇宿中地区振興会）,130.5355756,31.54492779
宇宿四丁目（宇宿中地区振興会）６,宇宿四丁目（宇宿中地区振興会）,130.5355953,31.54435858
広木１丁目（森山団地町内会）３,広木１丁目（森山団地町内会）,130.5238529,31.56184569
広木１丁目（森山団地町内会）５,広木１丁目（森山団地町内会）,130.5230828,31.5610116
広木１丁目（森山団地町内会）６,広木１丁目（森山団地町内会）,130.5231025,31.56038605
小原町１,小原町,130.5233222,31.54573944
小原町２９,小原町,130.5212164,31.54291597
小原町２,小原町,130.5229735,31.54278635
谷山中央七丁目34-3谷山中央七丁目１１,谷山中央七丁目34-3,130.5111931,31.52069686
明和3丁目１,明和3丁目,130.5253259,31.60743584
明和３丁目２,明和３丁目,130.5249769,31.60832067
明和３丁目３,明和３丁目,130.5249835,31.60746965
明和３丁目４,明和３丁目,130.5241866,31.60687222
明和３丁目７,明和３丁目,130.5222334,31.6065081
明和３丁目８,明和３丁目,130.5214446,31.60708101
明和３丁目９,明和３丁目,130.5198641,31.60741915
明和３丁目１０,明和３丁目,130.5192582,31.6064216
明和３丁目１１,明和３丁目,130.5202263,31.60590873
明和３丁目１４,明和３丁目,130.5211088,31.6029262
明和３丁目１５,明和３丁目,130.5215763,31.60422021
明和３丁目１８,明和３丁目,130.5195968,31.60362844
明和３丁目１９,明和３丁目,130.5202092,31.60475562
明和３丁目２２,明和３丁目,130.5220187,31.60451523
明和３丁目２３,明和３丁目,130.5249573,31.60669587
明和３丁目２４,明和３丁目,130.5259385,31.60803499
明和４丁目１,明和４丁目,130.5246576,31.60654589
明和４丁目１１,明和４丁目,130.5236105,31.60507315
明和４丁目１７,明和４丁目,130.5242889,31.60350863
明和４丁目１９,明和４丁目,130.5247169,31.60432021
明和４丁目２１,明和４丁目,130.5255466,31.6043146
明和４丁目２２,明和４丁目,130.5253886,31.603689
明和４丁目２３,明和４丁目,130.5253689,31.60333394
明和４丁目２４,明和４丁目,130.526624,31.60486807
明和４丁目２６,明和４丁目,130.5279792,31.60351179
明和４丁目２８,明和４丁目,130.5286114,31.60377106
明和４丁目２７,明和４丁目,130.5297639,31.6025988
明和４丁目３０,明和４丁目,130.5255609,31.6061426
明和５丁目２,明和５丁目,130.5310997,31.60825997
明和５丁目３,明和５丁目,130.5326012,31.60739207
明和５丁目４,明和５丁目,130.5322259,31.60627276
明和５丁目６,明和５丁目,130.5312973,31.60683633
明和５丁目７,明和５丁目,130.5308232,31.60721957
明和５丁目８,明和５丁目,130.5298946,31.60774369
明和５丁目１０,明和５丁目,130.5280243,31.60730968
明和５丁目１３,明和５丁目,130.5272933,31.6057902
武岡１丁目１,武岡１丁目,130.522777,31.59120655
武岡１丁目６,武岡１丁目,130.5219014,31.59073879
武岡１丁目１０,武岡１丁目,130.5210798,31.59105809
武岡１丁目１１,武岡１丁目,130.5192296,31.59083834
武岡１丁目１４,武岡１丁目,130.5219121,31.58884176
武岡１丁目１６,武岡１丁目,130.5231751,31.58696696
武岡１丁目１９,武岡１丁目,130.520216,31.58938397
武岡１丁目２０,武岡１丁目,130.5186307,31.5896244
武岡２丁目１,武岡２丁目,130.517642,31.59400976
武岡２丁目２,武岡２丁目,130.5186758,31.59313619
武岡２丁目３,武岡２丁目,130.519117,31.59282621
武岡２丁目４,武岡２丁目,130.5199335,31.59234152
武岡２丁目５,武岡２丁目,130.5192751,31.59163705
武岡２丁目６,武岡２丁目,130.5179055,31.59231338
武岡２丁目７,武岡２丁目,130.5176751,31.59253318
武岡２丁目８,武岡２丁目,130.5166083,31.59376353
武岡２丁目９,武岡２丁目,130.5160552,31.59478925
武岡２丁目１０,武岡２丁目,130.5152321,31.59481745
武岡２丁目１１,武岡２丁目,130.5152914,31.59427641
武岡２丁目１２,武岡２丁目,130.5155614,31.59377482
武岡２丁目１４,武岡２丁目,130.5160882,31.59365082
武岡２丁目１６,武岡２丁目,130.5159565,31.59300496
武岡２丁目１７,武岡２丁目,130.5164504,31.59279079
武岡２丁目１７,武岡２丁目,130.516964,31.592447
武岡２丁目１９,武岡２丁目,130.518406,31.59100082
武岡２丁目２０,武岡２丁目,130.5134523,31.59297322
武岡２丁目２１,武岡２丁目,130.5136893,31.59343535
武岡３丁目２,武岡３丁目,130.5163697,31.5892603
武岡３丁目３,武岡３丁目,130.5162577,31.59022402
武岡３丁目５,武岡３丁目,130.5148632,31.59187902
武岡３丁目７,武岡３丁目,130.5126443,31.59214395
武岡３丁目８,武岡３丁目,130.5125126,31.59137749
武岡３丁目１０,武岡３丁目,130.5107705,31.59056823
武岡３丁目１２,武岡３丁目,130.5114224,31.58882338
武岡３丁目１３,武岡３丁目,130.5114026,31.58965184
武岡３丁目１４,武岡３丁目,130.5118503,31.59053101
武岡３丁目１６,武岡３丁目,130.5133976,31.59108328
武岡３丁目１７,武岡３丁目,130.5130948,31.58980622
武岡４丁目２,武岡４丁目,130.5114865,31.59476803
武岡４丁目４,武岡４丁目,130.5120923,31.59446932
武岡４丁目11,武岡４丁目,130.5106637,31.59174953
武岡４丁目２２,武岡４丁目,130.5126718,31.59259485
武岡４丁目９,武岡４丁目,130.5121386,31.59174386
武岡４丁目１０,武岡４丁目,130.5112497,31.59202003
武岡４丁目１２,武岡４丁目,130.5104003,31.59233002
武岡４丁目１３,武岡４丁目,130.5111443,31.59274141
武岡４丁目１４,武岡４丁目,130.5103541,31.59385167
武岡４丁目１５,武岡４丁目,130.5095048,31.59352482
武岡４丁目１６,武岡４丁目,130.5083591,31.59374464
武岡４丁目１９,武岡４丁目,130.5095087,31.59521329
武岡４丁目２１,武岡４丁目,130.5115024,31.59318295
武岡５丁目１,武岡５丁目,130.5089254,31.59931381
武岡５丁目６,武岡５丁目,130.5085303,31.59843464
武岡５丁目７,武岡５丁目,130.5084777,31.59809086
武岡５丁目８,武岡５丁目,130.5074307,31.59761184
武岡５丁目１０,武岡５丁目,130.5068776,31.59738078
武岡５丁目１２,武岡５丁目,130.5052249,31.59779223
武岡５丁目１５,武岡５丁目,130.5055015,31.5964588
武岡５丁目１７,武岡５丁目,130.5072976,31.59613947
武岡５丁目１８,武岡５丁目,130.5077651,31.59562097
武岡５丁目１９,武岡５丁目,130.5084236,31.59507992
武岡５丁目２０,武岡５丁目,130.5091676,31.59548004
武岡５丁目２２,武岡５丁目,130.5089715,31.59681377
武岡５丁目２４,武岡５丁目,130.5110036,31.5955592
武岡５丁目２６,武岡５丁目,130.51197,31.59692674
武岡５丁目２６,武岡５丁目,130.51197,31.59692674
武岡５丁目２７,武岡５丁目,130.5112804,31.59710691
武岡５丁目２８,武岡５丁目,130.5110086,31.59707892
武岡５丁目２９,武岡５丁目,130.5105872,31.59656607
武岡５丁目３０,武岡５丁目,130.5100275,31.59661116
武岡５丁目３１,武岡５丁目,130.5099419,31.59702258
武岡５丁目３２,武岡５丁目,130.5093624,31.59770452
武岡6丁目２,武岡6丁目,130.5135497,31.59575513
武岡６丁目１,武岡６丁目,130.5132074,31.59495484
武岡６丁目３,武岡６丁目,130.5119431,31.5959355
城西１丁目５,城西１丁目,130.541499,31.59443859
城西１丁目６,城西１丁目,130.5410644,31.59528396
城西１丁目７,城西１丁目,130.5410776,31.59442729
城西１丁目１２,城西１丁目,130.5401426,31.59464141
城西１丁目１６,城西１丁目,130.5392339,31.59476535
城西2丁目６,城西2丁目,130.5394181,31.59708289
城西２丁目１３,城西２丁目,130.5399186,31.59668839
城西２丁目８,城西２丁目,130.5372189,31.59584286
城西２丁目１４,城西２丁目,130.5406166,31.59542597
城西３丁目４,城西３丁目,130.5352288,31.59558393
